Interval,Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,Count,Score,Count.zero,Score.zero,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,14,420,20375,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,14,420,20375,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,14,420,20375,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,14,420,20375,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,14,420,20375,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,14,420,20375,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,16,480,20435,FHASE,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,16,480,20435,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,16,480,20435,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,16,480,20435,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,16,480,20435,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,16,480,20435,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,16,480,20435,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,16,480,20435,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,18,540,20495,FHASE,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,18,540,20495,FSEPU,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,18,540,20495,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,18,540,20495,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,18,540,20495,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,18,540,20495,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,18,540,20495,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,18,540,20495,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,20,600,20555,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,20,600,20555,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,20,600,20555,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,20,600,20555,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,20,600,20555,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,20,600,20555,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,20,600,20555,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,20,600,20555,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,22,660,20615,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,22,660,20615,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,22,660,20615,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,22,660,20615,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,22,660,20615,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,22,660,20615,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,22,660,20615,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,22,660,20615,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,24,720,20675,FHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,24,720,20675,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,24,720,20675,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,24,720,20675,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,24,720,20675,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,24,720,20675,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,24,720,20675,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,24,720,20675,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,26,780,20735,MHASE,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,26,780,20735,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,26,780,20735,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,26,780,20735,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,26,780,20735,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,26,780,20735,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,26,780,20735,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,26,780,20735,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,28,840,20795,MHASE,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,28,840,20795,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,28,840,20795,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,28,840,20795,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,28,840,20795,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,28,840,20795,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,28,840,20795,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,28,840,20795,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,30,900,20855,PACL,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,30,900,20855,FHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,30,900,20855,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,30,900,20855,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,30,900,20855,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,30,900,20855,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,30,900,20855,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,30,900,20855,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,32,960,20915,FHASE,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,32,960,20915,MHASE,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,32,960,20915,PACL,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,32,960,20915,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,32,960,20915,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,32,960,20915,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,32,960,20915,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,32,960,20915,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,34,1020,20975,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,34,1020,20975,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,34,1020,20975,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,34,1020,20975,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,34,1020,20975,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,34,1020,20975,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,34,1020,20975,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,34,1020,20975,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,36,1080,21035,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,36,1080,21035,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,36,1080,21035,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,36,1080,21035,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,36,1080,21035,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,36,1080,21035,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,36,1080,21035,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,7,Medium,36,1080,21035,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,2,60,13129,MHASE,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,2,60,13129,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,2,60,13129,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,2,60,13129,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,2,60,13129,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,2,60,13129,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,2,60,13129,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,2,60,13129,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,4,120,13189,HYRU,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,4,120,13189,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,4,120,13189,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,4,120,13189,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,4,120,13189,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,4,120,13189,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,4,120,13189,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,4,120,13189,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,6,180,13249,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,6,180,13249,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,6,180,13249,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,6,180,13249,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,6,180,13249,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,6,180,13249,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,6,180,13249,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,6,180,13249,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,8,240,13309,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,8,240,13309,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,8,240,13309,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,8,240,13309,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,8,240,13309,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,8,240,13309,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,8,240,13309,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,8,240,13309,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,10,300,13369,MHASE,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,10,300,13369,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,10,300,13369,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,10,300,13369,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,10,300,13369,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,10,300,13369,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,10,300,13369,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,10,300,13369,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,12,360,13429,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,12,360,13429,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,12,360,13429,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,12,360,13429,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,12,360,13429,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,12,360,13429,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,12,360,13429,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,12,360,13429,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,14,420,13489,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,14,420,13489,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,14,420,13489,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,14,420,13489,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,14,420,13489,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,14,420,13489,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,14,420,13489,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,14,420,13489,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,16,480,13549,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,16,480,13549,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,16,480,13549,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,16,480,13549,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,16,480,13549,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,16,480,13549,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,16,480,13549,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,16,480,13549,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,18,540,13609,FHASE,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,18,540,13609,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,18,540,13609,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,18,540,13609,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,18,540,13609,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,18,540,13609,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,18,540,13609,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,18,540,13609,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,20,600,13669,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,20,600,13669,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,20,600,13669,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,20,600,13669,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,20,600,13669,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,20,600,13669,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,20,600,13669,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,20,600,13669,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,22,660,13819,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,22,660,13819,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,22,660,13819,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,22,660,13819,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,22,660,13819,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,22,660,13819,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,22,660,13819,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,22,660,13819,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,24,720,13879,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,24,720,13879,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,24,720,13879,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,24,720,13879,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,24,720,13879,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,24,720,13879,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,24,720,13879,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,24,720,13879,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,26,780,13969,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,26,780,13969,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,26,780,13969,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,26,780,13969,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,26,780,13969,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,26,780,13969,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,26,780,13969,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,26,780,13969,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,28,840,14029,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,28,840,14029,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,28,840,14029,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,28,840,14029,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,28,840,14029,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,28,840,14029,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,28,840,14029,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,28,840,14029,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,30,900,14089,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,30,900,14089,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,30,900,14089,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,30,900,14089,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,30,900,14089,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,30,900,14089,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,30,900,14089,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,30,900,14089,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,32,960,14149,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,32,960,14149,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,32,960,14149,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,GCJ,5,8,Low,32,960,14149,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
