Year,Trial,Reef,Treatment,Initial.sex,Initial.length,Final.length,Initial.log.length,log.biomass,biomass,Initial.biomass.total,Initial.female.biomass,Initial.male.biomass,Final.log.length,Final.log.biomass,Biomass,Final.biomass.total,Final.biomass.female,Final.biomass.male,Avg.biomass.total,Avg.fem.biomass,Avg.male.biomass,notes
2017,1,13,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,13,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,13,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,13,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,13,Low,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,1,13,Low,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,13,Low,Male,34,,3.526360525,-0.390524226,0.676702036,,,,,,,,,,,,,
2017,1,13,Low,Male,38,,3.63758616,-0.070745187,0.931699271,,,,,,,,,,,,,
2017,1,14,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,9.114202334,6.356190081,2.758012252,,,,1.837800935,1.837800935,0,5.476001634,4.096995508,1.379006126,
2017,1,14,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,14,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,14,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,14,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,14,Medium,Female,27,28,3.295836866,-1.05329081,0.348788063,,,,3.33220451,-0.948732087,0.387231688,,,,,,,
2017,1,14,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,14,Medium,Female,29,31,3.36729583,-0.847842859,0.428337922,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,1,14,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,14,Medium,Female,34,38,3.526360525,-0.390524226,0.676702036,,,,3.63758616,-0.070745187,0.931699271,,,,,,,
2017,1,14,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,14,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,14,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,14,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,14,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,14,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,14,Medium,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,14,Medium,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,14,Medium,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,1,14,Medium,Male,42,,3.737669618,0.216999561,1.242343556,,,,,,,,,,,,,
2017,1,15,High,Female,26,,3.258096538,-1.161796065,0.312923645,8.700725057,6.162825036,2.537900021,,,,0.568460799,0.568460799,0,4.634592928,3.365642917,1.268950011,
2017,1,15,High,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,1,15,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,15,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,15,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,15,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,15,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,15,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,15,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,15,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,15,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,15,High,Female,29,32,3.36729583,-0.847842859,0.428337922,,,,3.465735903,-0.564822924,0.568460799,,,,,,,
2017,1,15,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,15,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,15,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,15,High,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,1,15,High,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,15,High,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,15,High,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,1,15,High,Male,38,,3.63758616,-0.070745187,0.931699271,,,,,,,,,,,,,
2017,1,16,Low,Female,25,,3.218875825,-1.274557497,0.279554644,8.62509481,6.311860396,2.313234414,,,,1.480465741,1.480465741,0,5.052780275,3.896163069,1.156617207,
2017,1,16,Low,Female,26,28,3.258096538,-1.161796065,0.312923645,,,,3.33220451,-0.948732087,0.387231688,,,,,,,
2017,1,16,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,16,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,16,Low,Female,29,30,3.36729583,-0.847842859,0.428337922,,,,3.401197382,-0.75037427,0.472189793,,,,,,,
2017,1,16,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,16,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,16,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,16,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,16,Low,Female,30,33,3.401197382,-0.75037427,0.472189793,,,,3.496507561,-0.476352928,0.621044259,,,,,,,
2017,1,16,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,16,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,16,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,16,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,16,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,16,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,16,Low,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,16,Low,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,16,Low,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,1,16,Low,Male,36,,3.583518938,-0.226191043,0.797565718,,,,,,,,,,,,,
2017,1,17,Medium,Female,24,27,3.17805383,-1.391922691,0.24859687,9.07265428,6.427093779,2.645560501,3.295836866,-1.05329081,0.348788063,1.169765919,1.169765919,0,5.1212101,3.798429849,1.322780251,
2017,1,17,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,17,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,17,Medium,Female,27,27,3.295836866,-1.05329081,0.348788063,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,1,17,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,17,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,17,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,17,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,17,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,17,Medium,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,1,17,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,17,Medium,Female,29,30,3.36729583,-0.847842859,0.428337922,,,,3.401197382,-0.75037427,0.472189793,,,,,,,
2017,1,17,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,17,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,17,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,17,Medium,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,1,17,Medium,Male,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,17,Medium,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,1,17,Medium,Male,35,,3.555348061,-0.307183667,0.735515499,,,,,,,,,,,,,
2017,1,17,Medium,Male,39,,3.663561646,0.003935584,1.003943338,,,,,,,,,,,,,
2017,1,18,High,Female,25,,3.218875825,-1.274557497,0.279554644,8.6483626,6.247674816,2.400687784,,,,1.087623745,1.087623745,0,4.867993173,3.66764928,1.200343892,
2017,1,18,High,Female,22,23,3.091042453,-1.642084577,0.193576097,,,,3.135494216,-1.514283625,0.219965706,,,,,,,
2017,1,18,High,Female,26,27,3.258096538,-1.161796065,0.312923645,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,1,18,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,18,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,18,High,Female,29,31,3.36729583,-0.847842859,0.428337922,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,1,18,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,18,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,1,18,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,18,High,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,1,18,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,1,18,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,1,18,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,18,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,18,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,18,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,18,High,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,1,18,High,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,1,18,High,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,1,18,High,Male,38,,3.63758616,-0.070745187,0.931699271,,,,,,,,,,,,,
2017,2,1,Medium,Female,22,,3.091042453,-1.642084577,0.193576097,8.322002256,6.2411784,2.080823856,,,,0.991059769,0.991059769,0,4.656531012,3.616119084,1.040411928,
2017,2,1,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,2,1,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,2,1,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,2,1,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,1,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,1,Medium,Female,29,30,3.36729583,-0.847842859,0.428337922,,,,3.401197382,-0.75037427,0.472189793,,,,,,,
2017,2,1,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,1,Medium,Female,30,31,3.401197382,-0.75037427,0.472189793,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,2,1,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,1,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,1,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,1,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,1,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,1,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,1,Medium,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,2,1,Medium,Male,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,1,Medium,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,1,Medium,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,1,Medium,Male,38,,3.63758616,-0.070745187,0.931699271,,,,,,,,,,,,,
2017,2,2,Low,Female,24,,3.17805383,-1.391922691,0.24859687,8.197623502,6.436738285,1.760885217,,,,0.785113438,0.785113438,0,4.49136847,3.610925862,0.880442608,
2017,2,2,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,2,2,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,2,2,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,2,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,2,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,2,Low,Female,29,30,3.36729583,-0.847842859,0.428337922,,,,3.401197382,-0.75037427,0.472189793,,,,,,,
2017,2,2,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,2,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,2,Low,Female,38,,3.63758616,-0.070745187,0.931699271,,,,,,,,,,,,,
2017,2,2,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,2,Low,Female,26,26,3.258096538,-1.161796065,0.312923645,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,2,2,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,2,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,2,Low,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,2,2,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,2,Low,Male,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,2,2,Low,Male,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,2,Low,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,2,Low,Male,35,,3.555348061,-0.307183667,0.735515499,,,,,,,,,,,,,
2017,2,3,High,Female,24,,3.17805383,-1.391922691,0.24859687,8.277903441,6.548840831,1.729062611,,,,0.348788063,0.348788063,0,4.313345752,3.448814447,0.864531305,
2017,2,3,High,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,2,3,High,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,2,3,High,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,3,High,Female,27,27,3.295836866,-1.05329081,0.348788063,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,2,3,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,3,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,3,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,3,High,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,3,High,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,2,3,High,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,3,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,3,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,3,High,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,3,High,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,2,3,High,Female,35,,3.555348061,-0.307183667,0.735515499,,,,,,,,,,,,,
2017,2,3,High,Male,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,3,High,Male,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,3,High,Male,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,2,3,High,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,4,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,8.107780314,5.980276275,2.127504038,,,,0.876939578,0.597384933,0.279554644,4.492359946,3.288830604,1.203529341,
2017,2,4,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,4,Medium,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,2,4,Medium,Female,23,24,3.135494216,-1.514283625,0.219965706,,,,3.17805383,-1.391922691,0.24859687,,,,,,,
2017,2,4,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,4,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,4,Medium,Female,27,27,3.295836866,-1.05329081,0.348788063,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,2,4,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,4,Medium,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,2,4,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,4,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,2,4,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,4,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,4,Medium,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,2,4,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,4,Medium,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,2,4,Medium,Male,24,25,3.17805383,-1.391922691,0.24859687,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,2,4,Medium,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,4,Medium,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,4,Medium,Male,38,,3.63758616,-0.070745187,0.931699271,,,,,,,,,,,,,
2017,2,5,High,Female,25,26,3.218875825,-1.274557497,0.279554644,8.145268372,6.311632815,1.833635557,3.258096538,-1.161796065,0.312923645,2.623989749,2.623989749,0,5.38462906,4.467811282,0.916817778,
2017,2,5,High,Female,23,25,3.135494216,-1.514283625,0.219965706,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,2,5,High,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,5,High,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,5,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,5,High,Female,28,29,3.33220451,-0.948732087,0.387231688,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,2,5,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,5,High,Female,29,27,3.36729583,-0.847842859,0.428337922,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,2,5,High,Female,34,35,3.526360525,-0.390524226,0.676702036,,,,3.555348061,-0.307183667,0.735515499,,,,,,,
2017,2,5,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,5,High,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,2,5,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,5,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,5,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,5,High,Female,31,31,3.433987204,-0.656101956,0.518869976,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,2,5,High,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,2,5,High,Male,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,2,5,High,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,5,High,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,5,High,Male,37,,3.610917913,-0.147417677,0.862933475,,,,,,,,,,,,,
2017,2,6,Low,Female,23,,3.135494216,-1.514283625,0.219965706,8.19121532,5.951608893,2.239606427,,,,0.561520515,0.24859687,0.312923645,4.376367917,3.100102881,1.276265036,
2017,2,6,Low,Female,24,24,3.17805383,-1.391922691,0.24859687,,,,3.17805383,-1.391922691,0.24859687,,,,,,,
2017,2,6,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,2,6,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,2,6,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,6,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,6,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,6,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,6,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,6,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,6,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,2,6,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,6,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,6,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,6,Low,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,2,6,Low,Female,35,,3.555348061,-0.307183667,0.735515499,,,,,,,,,,,,,
2017,2,6,Low,Male,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,6,Low,Male,26,26,3.258096538,-1.161796065,0.312923645,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,2,6,Low,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,6,Low,Male,43,,3.761200116,0.28465087,1.32929785,,,,,,,,,,,,,
2017,2,7,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,8.753431505,6.411680837,2.341750668,,,,0.395775844,0.395775844,0,4.574603675,3.403728341,1.170875334,
2017,2,7,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,2,7,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,2,7,Medium,Female,22,24,3.091042453,-1.642084577,0.193576097,,,,3.17805383,-1.391922691,0.24859687,,,,,,,
2017,2,7,Medium,Female,28,20,3.33220451,-0.948732087,0.387231688,,,,2.995732274,-1.916105918,0.147178975,,,,,,,
2017,2,7,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,7,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,7,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,7,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,7,Medium,Female,36,,3.583518938,-0.226191043,0.797565718,,,,,,,,,,,,,
2017,2,7,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,7,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,7,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,2,7,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,7,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,2,7,Medium,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,2,7,Medium,Male,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,7,Medium,Male,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,2,7,Medium,Male,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,2,7,Medium,Male,41,,3.713572067,0.147717943,1.159185894,,,,,,,,,,,,,
2017,2,8,Low,Female,23,,3.135494216,-1.514283625,0.219965706,8.329528859,6.231481709,2.09804715,,,,2.19823262,1.978266914,0.219965706,5.26388074,4.104874312,1.159006428,
2017,2,8,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,2,8,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,2,8,Low,Female,23,25,3.135494216,-1.514283625,0.219965706,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,2,8,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,2,8,Low,Female,27,27,3.295836866,-1.05329081,0.348788063,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,2,8,Low,Female,26,27,3.258096538,-1.161796065,0.312923645,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,2,8,Low,Female,29,31,3.36729583,-0.847842859,0.428337922,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,2,8,Low,Female,31,21,3.433987204,-0.656101956,0.518869976,,,,3.044522438,-1.775831854,0.169342523,,,,,,,
2017,2,8,Low,Female,34,,3.526360525,-0.390524226,0.676702036,,,,,,,,,,,,,
2017,2,8,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,2,8,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,2,8,Low,Female,26,26,3.258096538,-1.161796065,0.312923645,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,2,8,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,2,8,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
